Mouse_ID,Neuron_ID,Model,R²_train,R²_test
Mouse514,Neuron_24,BFmotion,0.002397610512611825,0.018032633830530886
Mouse514,Neuron_25,motion,0.02804888205492386,0.044022273394262124
Mouse514,Neuron_25,BF,0.004264913542365334,0.01284011057630463
Mouse514,Neuron_25,BFmotion,0.02849010626230075,0.04877584274755842
Mouse514,Neuron_26,motion,-0.00017295088812254721,0.007059369383925929
Mouse514,Neuron_26,BF,-0.0014913287294586297,-0.01531198947626522
Mouse514,Neuron_26,BFmotion,-0.0006873873169475298,0.00873437039140923
Mouse514,Neuron_27,motion,0.001046398319582753,0.006093672895546076
Mouse514,Neuron_27,BF,-0.0004076166010247739,-0.0006301657724605558
Mouse514,Neuron_27,BFmotion,0.0009044887163974557,0.005366924338209844
Mouse514,Neuron_28,motion,-0.0032002642958124383,-0.013621688577363011
Mouse514,Neuron_28,BF,-0.0011480214931622434,-0.011254976388645588
Mouse514,Neuron_28,BFmotion,-0.0014880779347479002,-0.016749455686555503
Mouse514,Neuron_29,motion,0.03313665607800664,-0.028472410947094406
Mouse514,Neuron_29,BF,-0.0015791535824596138,-0.011037998471300048
Mouse514,Neuron_29,BFmotion,0.03229027727216025,-0.026482516220454277
Mouse514,Neuron_30,motion,-0.00020933309519384214,0.006139542479091986
Mouse514,Neuron_30,BF,-0.003088494302430922,-0.020644675242861288
Mouse514,Neuron_30,BFmotion,-0.0010399530616073572,-0.0057642092786098775
Mouse514,Neuron_31,motion,0.02354062956154328,0.056762563576248426
Mouse514,Neuron_31,BF,0.0008892567750908408,0.0008062694092096923
Mouse514,Neuron_31,BFmotion,0.022778577868056128,0.054996791102107534
Mouse514,Neuron_32,motion,0.0511077265384583,0.05102603232504366
Mouse514,Neuron_32,BF,-0.0011764913945675915,-0.05143787072258421
Mouse514,Neuron_32,BFmotion,0.05238477516816238,0.05124490568348372
Mouse514,Neuron_33,motion,0.027291398531941735,0.006321698178063273
Mouse514,Neuron_33,BF,0.006737687117467983,-0.003925609205651215
Mouse514,Neuron_33,BFmotion,0.02857087253364097,-0.002012755255226484
Mouse514,Neuron_34,motion,-0.0015612006806556167,-0.013867520582564907
Mouse514,Neuron_34,BF,-1.74070119108638e-05,-0.004774534107417017
Mouse514,Neuron_34,BFmotion,-0.001589542613295758,-0.013460326412288337
Mouse514,Neuron_35,motion,0.025846137911139943,0.03201226540930657
Mouse514,Neuron_35,BF,-0.001813970507028939,-0.0035710574391127903
Mouse514,Neuron_35,BFmotion,0.026351087608117173,0.028776071690267635
Mouse514,Neuron_36,motion,0.04740217986713182,0.025732443958008666
Mouse514,Neuron_36,BF,0.002161440167466,-0.006273261929579332
Mouse514,Neuron_36,BFmotion,0.04898505043087471,0.013210852814052765
Mouse514,Neuron_37,motion,0.003547669142188825,-0.009623044831669425
Mouse514,Neuron_37,BF,-0.0026981075840532887,-0.004939431725918153
Mouse514,Neuron_37,BFmotion,0.0052637907143650905,-0.01539635266721806
Mouse514,Neuron_38,motion,0.10547499023497915,0.12188666866039133
Mouse514,Neuron_38,BF,0.010434174404893226,0.023094371602634833
Mouse514,Neuron_38,BFmotion,0.1065963583862675,0.1244712888445324
Mouse514,Neuron_39,motion,0.015265231619785657,-0.041370748509799604
Mouse514,Neuron_39,BF,0.001246977436859531,-0.04690709091488032
Mouse514,Neuron_39,BFmotion,0.015310243703507753,-0.038557843406660686
Mouse514,Neuron_40,motion,0.008486401376201203,0.0035793989878591947
Mouse514,Neuron_40,BF,0.0007364591716783941,-0.004433533895734643
Mouse514,Neuron_40,BFmotion,0.00874573259330962,0.0020329279373015874
Mouse514,Neuron_41,motion,-0.001868935505225311,-0.0003221696982698141
Mouse514,Neuron_41,BF,-0.0004978460535627116,-0.006051813427924602
Mouse514,Neuron_41,BFmotion,-0.0008044142273285759,-0.0035859701499583174
Mouse514,Neuron_42,motion,0.05044205211165811,-0.013884010274884062
Mouse514,Neuron_42,BF,0.033663992557323594,-0.037143501192981265
Mouse514,Neuron_42,BFmotion,0.06448499613512275,-0.03133211929382429
Mouse514,Neuron_43,motion,0.016294107440325556,0.017537735114489972
Mouse514,Neuron_43,BF,0.002448694003708174,-0.009426458753654554
Mouse514,Neuron_43,BFmotion,0.022423967082865447,0.013065938838113023
